rnum,rank,targetDt,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,audiCnt,scrnCnt,showCnt,movieNmEn,genreAlt,repNationNm,repGenreNm
6,6,20171012,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,114015300,4.5,16737,475,1189,I Can Speak ,코미디,한국,코미디
7,7,20171012,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,23924200,0.9,3230,147,430,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
9,9,20171012,OLD,20171817,넛잡 2,2017-10-03 00:00:00,7374000,0.3,1136,144,165,The Nut Job 2: Nutty by Nature,"애니메이션,어드벤처,코미디,가족",한국,애니메이션
10,10,20171012,NEW,20172942,나의 엔젤,2017-10-12 00:00:00,6498500,0.3,957,80,162,Angel ,멜로/로맨스,프랑스,멜로/로맨스
1,1,20171013,OLD,20172742,범죄도시,2017-10-03 00:00:00,1647544963,48.2,195106,974,4187,THE OUTLAWS,"범죄,액션",한국,범죄
2,2,20171013,OLD,20154907,희생부활자,2017-10-12 00:00:00,424223571,12.4,53819,770,3575,RV: Resurrected Victims,"미스터리,스릴러",한국,미스터리
3,3,20171013,OLD,20165450,남한산성,2017-10-03 00:00:00,369514200,10.8,47562,692,2343,The Fortress,"사극,드라마",한국,사극
4,4,20171013,OLD,20168282,블레이드 러너 2049,2017-10-12 00:00:00,324608429,9.5,36650,664,2184,Blade Runner 2049,"SF,액션",미국,SF
5,5,20171013,OLD,20175222,킹스맨: 골든 서클,2017-09-27 00:00:00,306182808,9,35902,525,1638,Kingsman: The Golden Circle,"액션,어드벤처,코미디",미국,액션
6,6,20171013,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,175094400,5.1,23524,517,1234,I Can Speak ,코미디,한국,코미디
7,7,20171013,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,64498500,1.9,7577,155,437,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
8,8,20171013,OLD,20171817,넛잡 2,2017-10-03 00:00:00,12591500,0.4,1957,150,167,The Nut Job 2: Nutty by Nature,"애니메이션,어드벤처,코미디,가족",한국,애니메이션
10,10,20171013,OLD,20173092,어메이징 메리,2017-10-04 00:00:00,9712500,0.3,1264,42,85,Gifted,드라마,미국,드라마
1,1,20171014,OLD,20172742,범죄도시,2017-10-03 00:00:00,3385157918,51.3,396245,1127,5215,THE OUTLAWS,"범죄,액션",한국,범죄
2,2,20171014,OLD,20165450,남한산성,2017-10-03 00:00:00,660539400,10,80501,668,2311,The Fortress,"사극,드라마",한국,사극
3,3,20171014,OLD,20154907,희생부활자,2017-10-12 00:00:00,609984164,9.2,74141,676,3070,RV: Resurrected Victims,"미스터리,스릴러",한국,미스터리
4,4,20171014,OLD,20168282,블레이드 러너 2049,2017-10-12 00:00:00,586350636,8.9,64657,617,2029,Blade Runner 2049,"SF,액션",미국,SF
5,5,20171014,OLD,20175222,킹스맨: 골든 서클,2017-09-27 00:00:00,549454546,8.3,63696,543,1642,Kingsman: The Golden Circle,"액션,어드벤처,코미디",미국,액션
6,6,20171014,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,308027600,4.7,38123,489,1201,I Can Speak ,코미디,한국,코미디
7,7,20171014,OLD,20171817,넛잡 2,2017-10-03 00:00:00,127135000,1.9,17149,386,572,The Nut Job 2: Nutty by Nature,"애니메이션,어드벤처,코미디,가족",한국,애니메이션
8,8,20171014,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,145326700,2.2,17031,164,388,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
9,9,20171014,OLD,20170964,딥,2017-10-03 00:00:00,48586600,0.7,6380,202,268,Deep,"애니메이션,뮤지컬,어드벤처",스페인,애니메이션
10,10,20171014,OLD,20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27 00:00:00,17945200,0.3,2338,76,93,Yo-Kai Watch Movie 3,애니메이션,일본,애니메이션
1,1,20171015,OLD,20172742,범죄도시,2017-10-03 00:00:00,3091097200,51.4,360349,1116,5224,THE OUTLAWS,"범죄,액션",한국,범죄
2,2,20171015,OLD,20165450,남한산성,2017-10-03 00:00:00,632397900,10.5,77188,646,2259,The Fortress,"사극,드라마",한국,사극
3,3,20171015,OLD,20154907,희생부활자,2017-10-12 00:00:00,509717900,8.5,61674,638,2818,RV: Resurrected Victims,"미스터리,스릴러",한국,미스터리
4,4,20171015,OLD,20168282,블레이드 러너 2049,2017-10-12 00:00:00,503974000,8.4,56613,590,1921,Blade Runner 2049,"SF,액션",미국,SF
5,5,20171015,OLD,20175222,킹스맨: 골든 서클,2017-09-27 00:00:00,453251700,7.5,52430,529,1614,Kingsman: The Golden Circle,"액션,어드벤처,코미디",미국,액션
6,6,20171015,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,280653900,4.7,34703,482,1159,I Can Speak ,코미디,한국,코미디
7,7,20171015,OLD,20171817,넛잡 2,2017-10-03 00:00:00,159241700,2.6,20989,388,587,The Nut Job 2: Nutty by Nature,"애니메이션,어드벤처,코미디,가족",한국,애니메이션
8,8,20171015,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,167968100,2.8,19724,206,489,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
9,9,20171015,OLD,20170964,딥,2017-10-03 00:00:00,56001000,0.9,7187,202,269,Deep,"애니메이션,뮤지컬,어드벤처",스페인,애니메이션
10,10,20171015,OLD,20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27 00:00:00,26690000,0.4,3438,78,92,Yo-Kai Watch Movie 3,애니메이션,일본,애니메이션
1,1,20171016,OLD,20172742,범죄도시,2017-10-03 00:00:00,1008812400,53.4,132489,1039,4852,THE OUTLAWS,"범죄,액션",한국,범죄
2,2,20171016,OLD,20165450,남한산성,2017-10-03 00:00:00,189482700,10,26676,643,2191,The Fortress,"사극,드라마",한국,사극
3,3,20171016,OLD,20175222,킹스맨: 골든 서클,2017-09-27 00:00:00,162345500,8.6,21345,510,1615,Kingsman: The Golden Circle,"액션,어드벤처,코미디",미국,액션
4,4,20171016,OLD,20154907,희생부활자,2017-10-12 00:00:00,142504600,7.6,19362,613,2533,RV: Resurrected Victims,"미스터리,스릴러",한국,미스터리
5,5,20171016,OLD,20168282,블레이드 러너 2049,2017-10-12 00:00:00,129309700,6.9,15930,572,1799,Blade Runner 2049,"SF,액션",미국,SF
6,6,20171016,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,90413900,4.8,12953,475,1220,I Can Speak ,코미디,한국,코미디
7,7,20171016,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,64244000,3.4,8448,183,520,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
9,9,20171016,OLD,20171817,넛잡 2,2017-10-03 00:00:00,5633400,0.3,879,135,148,The Nut Job 2: Nutty by Nature,"애니메이션,어드벤처,코미디,가족",한국,애니메이션
10,10,20171016,OLD,20175943,주키퍼스 와이프,2017-10-12 00:00:00,5032000,0.3,705,92,164,The Zookeeper's wife,"드라마,전쟁",미국,드라마
1,1,20171017,OLD,20172742,범죄도시,2017-10-03 00:00:00,968249600,51.2,127832,1070,4857,THE OUTLAWS,"범죄,액션",한국,범죄
2,2,20171017,OLD,20165450,남한산성,2017-10-03 00:00:00,183531000,9.7,26446,674,2180,The Fortress,"사극,드라마",한국,사극
3,3,20171017,OLD,20154907,희생부활자,2017-10-12 00:00:00,158104200,8.4,21692,630,2456,RV: Resurrected Victims,"미스터리,스릴러",한국,미스터리
4,4,20171017,OLD,20175222,킹스맨: 골든 서클,2017-09-27 00:00:00,141347000,7.5,18669,514,1603,Kingsman: The Golden Circle,"액션,어드벤처,코미디",미국,액션
5,5,20171017,OLD,20168282,블레이드 러너 2049,2017-10-12 00:00:00,124464800,6.6,15583,564,1759,Blade Runner 2049,"SF,액션",미국,SF
6,6,20171017,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,98103700,5.2,14416,492,1206,I Can Speak ,코미디,한국,코미디
7,7,20171017,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,63645000,3.4,8484,194,543,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
10,10,20171017,OLD,20158047,발레리안: 천 개 행성의 도시,2017-08-30 00:00:00,7016000,0.4,1406,20,20,VALERIAN : The City of A Thousand Planets,"액션,어드벤처,SF",프랑스,액션
1,1,20171018,OLD,20172742,범죄도시,2017-10-03 00:00:00,972578000,50.9,128403,1074,4936,THE OUTLAWS,"범죄,액션",한국,범죄
2,2,20171018,OLD,20165450,남한산성,2017-10-03 00:00:00,185601200,9.7,26315,653,2137,The Fortress,"사극,드라마",한국,사극
3,3,20171018,OLD,20154907,희생부활자,2017-10-12 00:00:00,129406600,6.8,18054,606,2352,RV: Resurrected Victims,"미스터리,스릴러",한국,미스터리
4,4,20171018,OLD,20175222,킹스맨: 골든 서클,2017-09-27 00:00:00,135505500,7.1,17952,510,1577,Kingsman: The Golden Circle,"액션,어드벤처,코미디",미국,액션
5,5,20171018,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,111743900,5.8,16538,498,1232,I Can Speak ,코미디,한국,코미디
6,6,20171018,OLD,20168282,블레이드 러너 2049,2017-10-12 00:00:00,133348600,7,16299,549,1712,Blade Runner 2049,"SF,액션",미국,SF
7,7,20171018,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,69791400,3.7,9352,183,562,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
10,10,20171018,OLD,20171817,넛잡 2,2017-10-03 00:00:00,7591000,0.4,1205,131,148,The Nut Job 2: Nutty by Nature,"애니메이션,어드벤처,코미디,가족",한국,애니메이션
1,1,20171019,OLD,20172742,범죄도시,2017-10-03 00:00:00,894168800,36.1,117775,826,3730,THE OUTLAWS,"범죄,액션",한국,범죄
2,2,20171019,OLD,20173694,지오스톰,2017-10-19 00:00:00,699873800,28.3,87805,669,3353,Geostorm,"액션,SF,스릴러",미국,액션
4,4,20171019,OLD,20165450,남한산성,2017-10-03 00:00:00,90976400,3.7,13110,436,1020,The Fortress,"사극,드라마",한국,사극
5,5,20171019,OLD,20175222,킹스맨: 골든 서클,2017-09-27 00:00:00,64536100,2.6,8586,302,553,Kingsman: The Golden Circle,"액션,어드벤처,코미디",미국,액션
7,7,20171019,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,51945700,2.1,7925,242,380,I Can Speak ,코미디,한국,코미디
9,9,20171019,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,46968300,1.9,6199,136,378,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
10,10,20171019,OLD,20168282,블레이드 러너 2049,2017-10-12 00:00:00,34446700,1.4,4585,266,437,Blade Runner 2049,"SF,액션",미국,SF
1,1,20171020,OLD,20172742,범죄도시,2017-10-03 00:00:00,1404829044,38.7,166800,885,3935,THE OUTLAWS,"범죄,액션",한국,범죄
2,2,20171020,OLD,20173694,지오스톰,2017-10-19 00:00:00,1130813033,31.1,133276,780,3667,Geostorm,"액션,SF,스릴러",미국,액션
4,4,20171020,OLD,20165450,남한산성,2017-10-03 00:00:00,120194000,3.3,15706,451,1033,The Fortress,"사극,드라마",한국,사극
5,5,20171020,OLD,20175222,킹스맨: 골든 서클,2017-09-27 00:00:00,91908600,2.5,10829,310,558,Kingsman: The Golden Circle,"액션,어드벤처,코미디",미국,액션
6,6,20171020,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,79495200,2.2,9560,141,398,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
7,7,20171020,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,58002100,1.6,8040,238,385,I Can Speak ,코미디,한국,코미디
10,10,20171020,OLD,20168282,블레이드 러너 2049,2017-10-12 00:00:00,51498200,1.4,6101,267,431,Blade Runner 2049,"SF,액션",미국,SF
1,1,20171021,OLD,20172742,범죄도시,2017-10-03 00:00:00,2747994941,40.8,321311,994,4596,THE OUTLAWS,"범죄,액션",한국,범죄
2,2,20171021,OLD,20173694,지오스톰,2017-10-19 00:00:00,2188275334,32.5,249965,847,4294,Geostorm,"액션,SF,스릴러",미국,액션
4,4,20171021,OLD,20165450,남한산성,2017-10-03 00:00:00,199143600,3,24432,476,1076,The Fortress,"사극,드라마",한국,사극
5,5,20171021,OLD,20175222,킹스맨: 골든 서클,2017-09-27 00:00:00,158682100,2.4,18355,311,570,Kingsman: The Golden Circle,"액션,어드벤처,코미디",미국,액션
6,6,20171021,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,130133300,1.9,15435,163,423,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
8,8,20171021,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,90341000,1.3,11360,248,400,I Can Speak ,코미디,한국,코미디
9,9,20171021,OLD,20171817,넛잡 2,2017-10-03 00:00:00,73946300,1.1,10074,260,383,The Nut Job 2: Nutty by Nature,"애니메이션,어드벤처,코미디,가족",한국,애니메이션
10,10,20171021,OLD,20168282,블레이드 러너 2049,2017-10-12 00:00:00,81690100,1.2,9605,248,360,Blade Runner 2049,"SF,액션",미국,SF
1,1,20171022,OLD,20172742,범죄도시,2017-10-03 00:00:00,2572164100,41.5,299116,986,4595,THE OUTLAWS,"범죄,액션",한국,범죄
2,2,20171022,OLD,20173694,지오스톰,2017-10-19 00:00:00,1927735900,31.1,222256,854,4275,Geostorm,"액션,SF,스릴러",미국,액션
4,4,20171022,OLD,20165450,남한산성,2017-10-03 00:00:00,200085700,3.2,24339,450,1019,The Fortress,"사극,드라마",한국,사극
5,5,20171022,OLD,20175222,킹스맨: 골든 서클,2017-09-27 00:00:00,131762500,2.1,15283,309,542,Kingsman: The Golden Circle,"액션,어드벤처,코미디",미국,액션
6,6,20171022,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,128622500,2.1,15212,159,423,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
7,7,20171022,OLD,20171817,넛잡 2,2017-10-03 00:00:00,95691200,1.5,12463,265,391,The Nut Job 2: Nutty by Nature,"애니메이션,어드벤처,코미디,가족",한국,애니메이션
9,9,20171022,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,86936200,1.4,10882,258,400,I Can Speak ,코미디,한국,코미디
10,10,20171022,OLD,20168282,블레이드 러너 2049,2017-10-12 00:00:00,76492000,1.2,9120,243,353,Blade Runner 2049,"SF,액션",미국,SF
1,1,20171023,OLD,20172742,범죄도시,2017-10-03 00:00:00,824492100,44.5,109005,906,4246,THE OUTLAWS,"범죄,액션",한국,범죄
2,2,20171023,OLD,20173694,지오스톰,2017-10-19 00:00:00,451613300,24.3,57979,774,3880,Geostorm,"액션,SF,스릴러",미국,액션
4,4,20171023,OLD,20165450,남한산성,2017-10-03 00:00:00,65910200,3.6,9246,429,1003,The Fortress,"사극,드라마",한국,사극
5,5,20171023,OLD,20175222,킹스맨: 골든 서클,2017-09-27 00:00:00,53480900,2.9,7090,297,565,Kingsman: The Golden Circle,"액션,어드벤처,코미디",미국,액션
6,6,20171023,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,40048600,2.2,5278,134,405,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
7,7,20171023,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,34311000,1.8,5215,249,409,I Can Speak ,코미디,한국,코미디
9,9,20171023,OLD,20168282,블레이드 러너 2049,2017-10-12 00:00:00,26508400,1.4,3531,242,380,Blade Runner 2049,"SF,액션",미국,SF
1,1,20171024,OLD,20172742,범죄도시,2017-10-03 00:00:00,757190300,42.8,100208,914,4261,THE OUTLAWS,"범죄,액션",한국,범죄
2,2,20171024,OLD,20173694,지오스톰,2017-10-19 00:00:00,388892900,22,50612,768,3827,Geostorm,"액션,SF,스릴러",미국,액션
4,4,20171024,OLD,20165450,남한산성,2017-10-03 00:00:00,73959500,4.2,10521,446,1018,The Fortress,"사극,드라마",한국,사극
5,5,20171024,OLD,20175222,킹스맨: 골든 서클,2017-09-27 00:00:00,54327400,3.1,7164,297,564,Kingsman: The Golden Circle,"액션,어드벤처,코미디",미국,액션
6,6,20171024,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,38877500,2.2,5114,137,399,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
7,7,20171024,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,31535800,1.8,4623,247,412,I Can Speak ,코미디,한국,코미디
8,8,20171024,OLD,20168282,블레이드 러너 2049,2017-10-12 00:00:00,32540700,1.8,4309,265,404,Blade Runner 2049,"SF,액션",미국,SF
1,1,20171025,OLD,20175121,토르: 라그나로크,2017-10-25 00:00:00,2590457400,64,415741,1601,7965,THOR: RAGNAROK,"액션,어드벤처,판타지,SF",미국,액션
2,2,20171025,OLD,20172742,범죄도시,2017-10-03 00:00:00,676147600,16.7,111470,696,2665,THE OUTLAWS,"범죄,액션",한국,범죄
4,4,20171025,OLD,20173694,지오스톰,2017-10-19 00:00:00,209698400,5.2,36023,572,1584,Geostorm,"액션,SF,스릴러",미국,액션
6,6,20171025,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,61819000,1.5,14017,140,162,I Can Speak ,코미디,한국,코미디
7,7,20171025,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,33236900,0.8,5620,137,271,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
8,8,20171025,OLD,20165450,남한산성,2017-10-03 00:00:00,32010500,0.8,5196,221,311,The Fortress,"사극,드라마",한국,사극
1,1,20171026,OLD,20175121,토르: 라그나로크,2017-10-25 00:00:00,1698643400,56.4,217223,1513,7766,THOR: RAGNAROK,"액션,어드벤처,판타지,SF",미국,액션
2,2,20171026,OLD,20172742,범죄도시,2017-10-03 00:00:00,612166500,20.3,81135,662,2697,THE OUTLAWS,"범죄,액션",한국,범죄
4,4,20171026,OLD,20173694,지오스톰,2017-10-19 00:00:00,138157600,4.6,18643,517,1535,Geostorm,"액션,SF,스릴러",미국,액션
7,7,20171026,OLD,20165450,남한산성,2017-10-03 00:00:00,35902000,1.2,5335,230,339,The Fortress,"사극,드라마",한국,사극
8,8,20171026,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,25795800,0.9,4406,98,122,I Can Speak ,코미디,한국,코미디
10,10,20171026,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,20223500,0.7,3209,128,259,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
1,1,20171027,OLD,20175121,토르: 라그나로크,2017-10-25 00:00:00,2696624817,60.2,316499,1554,8058,THOR: RAGNAROK,"액션,어드벤처,판타지,SF",미국,액션
2,2,20171027,OLD,20172742,범죄도시,2017-10-03 00:00:00,909097722,20.3,107996,687,2863,THE OUTLAWS,"범죄,액션",한국,범죄
4,4,20171027,OLD,20173694,지오스톰,2017-10-19 00:00:00,228523678,5.1,29376,546,1586,Geostorm,"액션,SF,스릴러",미국,액션
6,6,20171027,OLD,20165450,남한산성,2017-10-03 00:00:00,50160700,1.1,6635,229,328,The Fortress,"사극,드라마",한국,사극
8,8,20171027,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12 00:00:00,27249000,0.6,4265,128,276,"My tomorrow, your yesterday","멜로/로맨스,판타지,SF",일본,멜로/로맨스
10,10,20171027,OLD,20174142,아이 캔 스피크,2017-09-21 00:00:00,17164700,0.4,2336,82,107,I Can Speak ,코미디,한국,코미디
1,1,20171028,OLD,20175121,토르: 라그나로크,2017-10-25 00:00:00,5619909407,65.4,662646,1640,8765,THOR: RAGNAROK,"액션,어드벤처,판타지,SF",미국,액션
2,2,20171028,OLD,20172742,범죄도시,2017-10-03 00:00:00,1618957524,18.8,190514,768,3237,THE OUTLAWS,"범죄,액션",한국,범죄
4,4,20171028,OLD,20173694,지오스톰,2017-10-19 00:00:00,347154976,4,42469,516,1362,Geostorm,"액션,SF,스릴러",미국,액션
